Date,Address,City,State,FirstDraw,ThreeMin,FiveMin,Latitude,Longitude,Accuracy_S,Accuracy_T
3/4/2017,6700 N Loleta Ave,Chicago,Il,0,0,0,42.00232900000,-87.77249200000,1.00000000000,range_interpolation
3/11/2019,6700 N Loleta Ave,Chicago,Il,2,4,1,42.00232900000,-87.77249200000,1.00000000000,range_interpolation
2/12/2019,6700 S Kolmar Ave,Chicago,Il,1,1,2,41.77106500000,-87.73597800000,1.00000000000,range_interpolation
7/9/2018,6700 N. Lightfoot Ave.,Chicago,Il,6,33,5,42.00329900000,-87.77455700000,1.00000000000,range_interpolation
9/19/2018,6700 N. Lightfoot Ave.,Chicago,Il,0,0,0,42.00329900000,-87.77455700000,1.00000000000,range_interpolation
4/25/2017,6700 N. Dowagiac Ave.,Chicago,Il,3,2,1,42.00278700000,-87.76195800000,1.00000000000,range_interpolation
5/28/2018,6700 N. Jean Ave.,Chicago,Il,400,4,3,42.00300600000,-87.77863200000,1.00000000000,range_interpolation
,6700 N. Jean Ave.,Chicago,Il,0,0,0,42.00300600000,-87.77863200000,1.00000000000,range_interpolation
6/22/2018,6700 N. Mozart St.,Chicago,Il,4,2,2,42.00315300000,-87.70099800000,1.00000000000,range_interpolation
12/27/2016,6700 W. Thorndale Ave.,Chicago,Il,2,2,1,41.98896100000,-87.79505900000,1.00000000000,rooftop
9/30/2018,6700 N. Ionia Ave.,Chicago,Il,2,3,2,42.00222900000,-87.76409700000,1.00000000000,rooftop
9/29/2016,6700 N. Octavia Ave.,Chicago,Il,2,14,3,42.00273300000,-87.80953000000,1.00000000000,rooftop
8/28/2016,6700 N. Lightfoot Ave.,Chicago,Il,2,1,1,42.00329900000,-87.77455700000,1.00000000000,range_interpolation
8/24/2018,6700 N. Greenview Ave.,Chicago,Il,5,2,2,42.00390800000,-87.66849200000,1.00000000000,rooftop
9/30/2018,6700 N Richmond St.,Chicago,Il,3,3,2,42.00308800000,-87.70375900000,1.00000000000,rooftop
6/19/2018,6700 S. Paxton Ave.,Chicago,Il,1,1,1,41.77330100000,-87.57195500000,1.00000000000,rooftop
8/10/2018,6700 N. Talman Ave.,Chicago,Il,10,13,5,42.00323100000,-87.69612300000,1.00000000000,range_interpolation
3/11/2019,6700 N Leoti Ave,Chicago,Il,1,6,1,42.00280900000,-87.77353300000,1.00000000000,range_interpolation
11/29/2018,6700 W. Dakin St.,Chicago,Il,3,2,1,41.95143000000,-87.79380100000,1.00000000000,range_interpolation
2/2/2019,6700 W. Imlay St.,Chicago,Il,6,1,1,41.99935700000,-87.79576000000,1.00000000000,rooftop
1/13/2019,6700 W. 64th Pl.,Chicago,Il,1,1,1,41.77509800000,-87.78870200000,1.00000000000,rooftop
6/26/2018,6700 N. Greenview Ave.,Chicago,Il,1,1,1,42.00390800000,-87.66849200000,1.00000000000,rooftop
6/17/2016,6700 S Kedvale,Chicago,Il,6,8,10,41.77118100000,-87.72623300000,1.00000000000,range_interpolation
1/12/2017,6700 S Kedvale,Chicago,Il,0,0,0,41.77118100000,-87.72623300000,1.00000000000,range_interpolation
7/6/2018,6700 N. Keota Ave.,Chicago,Il,1,2,1,42.00197400000,-87.77165700000,1.00000000000,rooftop
3/1/2019,6700 N Rockwell St,Chicago,Il,2,2,1,42.00325400000,-87.69490700000,1.00000000000,range_interpolation
2/2/2019,6700 N Francisco Ave,Chicago,Il,4,6,1,42.00312800000,-87.70256400000,1.00000000000,rooftop
12/17/2018,6700 S. Kostner Ave.,Chicago,Il,3,5,1,41.77110900000,-87.73232600000,1.00000000000,range_interpolation
10/4/2017,6700 N. Odell Ave.,Chicago,Il,2,5,2,42.00266900000,-87.81075100000,1.00000000000,rooftop
6/27/2018,6700 N. Sioux Ave.,Chicago,Il,8,2,2,42.00243200000,-87.76680000000,1.00000000000,rooftop
5/23/2016,6700 N. Caldwell Ave.,Chicago,Il,5,3,3,41.99747900000,-87.76735300000,1.00000000000,range_interpolation
3/5/2019,6700 S Oakley Ave,Chicago,Il,4,5,2,41.77183800000,-87.68088800000,1.00000000000,range_interpolation
8/16/2017,6700 N. Oconto Ave.,Chicago,Il,4,12,5,42.00275500000,-87.80831000000,1.00000000000,rooftop
5/28/2016,6700 S. Laflin St.,Chicago,Il,4,4,2,41.77207700000,-87.66158700000,1.00000000000,range_interpolation
6/24/2018,6700 N Wildwood Ave,Chicago,Il,2,3,2,42.00365700000,-87.78001900000,1.00000000000,range_interpolation
6/5/2018,6700 N. Ionia Ave.,Chicago,Il,3,3,2,42.00222900000,-87.76409700000,1.00000000000,rooftop
2/9/2019,6700 N Oketo Ave,Chicago,Il,2,2,1,42.00271600000,-87.81161300000,1.00000000000,range_interpolation
4/26/2018,6700 W. 64th St.,Chicago,Il,1,1,1,41.77419300000,-87.78946200000,1.00000000000,rooftop
10/4/2016,6700 W. Talcott Ave.,Chicago,Il,4,8,2,41.97852300000,-87.79558600000,1.00000000000,range_interpolation
6/7/2016,6700 N. Avondale Ave.,Chicago,Il,4,14,3,42.00227100000,-87.81854900000,1.00000000000,rooftop
5/9/2018,6700 N. Jean Ave.,Chicago,Il,4,11,3,42.00300600000,-87.77863200000,1.00000000000,range_interpolation
1/7/2017,6700 W. Talcott Ave.,Chicago,Il,2,1,1,41.97852300000,-87.79558600000,1.00000000000,range_interpolation
8/14/2016,6700 N. Hiawatha Ave.,Chicago,Il,2,3,1,42.00227900000,-87.76860000000,1.00000000000,rooftop
1/31/2018,600 N. Green St.,Chicago,Il,1,1,1,41.76881900000,-87.64557500000,0.40000000000,street_center
9/19/2016,600 S. Federal St.,Chicago,Il,1,1,1,41.87376200000,-87.62992200000,1.00000000000,rooftop
7/13/2018,600 S. Federal St.,Chicago,Il,3,1,1,41.87376200000,-87.62992200000,1.00000000000,rooftop
4/15/2018,6800 N. Waukesha Ave.,Chicago,Il,5,12,16,42.00557100000,-87.76537100000,1.00000000000,rooftop
5/25/2018,6800 N. Waukesha Ave.,Chicago,Il,0,0,0,42.00557100000,-87.76537100000,1.00000000000,rooftop
1/19/2018,6800 N. Ashland Blvd.,Chicago,Il,1,1,1,42.00564600000,-87.67041300000,1.00000000000,rooftop
9/1/2018,6800 N. Waukesha Ave.,Chicago,Il,5,14,10,42.00557100000,-87.76537100000,1.00000000000,rooftop
1/6/2019,6800 N. Waukesha Ave.,Chicago,Il,0,0,0,42.00557100000,-87.76537100000,1.00000000000,rooftop
5/17/2016,6800 S. Constance Ave.**,Chicago,Il,4,8,10,41.77142800000,-87.58049700000,1.00000000000,rooftop
6/18/2016,6800 S. Constance Ave.**,Chicago,Il,0,0,0,41.77142800000,-87.58049700000,1.00000000000,rooftop
8/20/2016,6800 S. Constance Ave.**,Chicago,Il,0,0,0,41.77142800000,-87.58049700000,1.00000000000,rooftop
9/8/2016,6800 W. Shakespeare Ave.,Chicago,Il,4,12,4,41.92047900000,-87.69861600000,0.60000000000,street_center
2/4/2019,6800 N Minnetonka Ave,Chicago,Il,2,7,1,42.00509200000,-87.76437400000,1.00000000000,rooftop
4/23/2016,6800 S. Kolin Ave.,Chicago,Il,2,5,2,41.76932200000,-87.73141000000,1.00000000000,rooftop
5/28/2016,6800 S. Euclid Ave.,Chicago,Il,3,1,1,41.77145500000,-87.57804200000,1.00000000000,rooftop
9/29/2016,6800 N. Lakewood Ave.,Chicago,Il,1,1,1,42.00564600000,-87.66364600000,1.00000000000,range_interpolation
2/27/2019,6800 S Jeffery Blvd,Chicago,Il,1,3,1,41.77145400000,-87.57694400000,1.00000000000,rooftop
6/3/2018,6800 N. Oriole Ave.,Chicago,Il,1,1,1,42.00431500000,-87.81676600000,1.00000000000,rooftop
6/29/2018,6800 W. Higgins Ave.,Chicago,Il,4,5,2,41.97938000000,-87.79780700000,1.00000000000,rooftop
9/18/2017,6800 N. Wolcott Ave.,Chicago,Il,1,1,1,42.00560800000,-87.67831900000,1.00000000000,rooftop
3/11/2019,6800 N Wayne Ave Ave,Chicago,Il,1,1,1,42.00565900000,-87.66530800000,1.00000000000,rooftop
8/2/2016,6800 N. Algonquin Ave.,Chicago,Il,3,3,3,42.00462500000,-87.76344300000,1.00000000000,rooftop
11/1/2016,6800 N. Sauganash Ave.,Chicago,Il,4,11,2,42.00481100000,-87.76492300000,1.00000000000,rooftop
3/11/2019,6800 N Oleander Ave,Chicago,Il,2,2,1,42.00432000000,-87.81548900000,1.00000000000,rooftop
3/17/2019,6800 S Kedvale Ave,Chicago,Il,10,8,2,41.76938300000,-87.72653300000,1.00000000000,rooftop
1/22/2019,6800 N Osceola Ave,Chicago,Il,3,3,1,42.00444100000,-87.81272100000,1.00000000000,rooftop
1/29/2019,6800 S Indiana Ave,Chicago,Il,2,1,1,41.77090300000,-87.62070000000,1.00000000000,rooftop
8/12/2016,6800 N. Hamilton Ave.,Chicago,Il,1,1,1,42.00529200000,-87.68381500000,1.00000000000,range_interpolation
9/6/2016,6800 W. Hobart Ave,Chicago,Il,1,1,1,41.98397000000,-87.79782800000,1.00000000000,rooftop
3/7/2019,6800 N Kedzie Ave,Chicago,Il,1,1,1,42.00476900000,-87.70699500000,1.00000000000,rooftop
3/15/2017,6800 N. Kedzie Ave.,Chicago,Il,1,1,1,42.00476900000,-87.70699500000,1.00000000000,rooftop
8/16/2018,6800 W. Highland Ave.,Chicago,Il,8,34,7,41.99592400000,-87.79695300000,1.00000000000,range_interpolation
12/4/2018,6800 W. Highland Ave.,Chicago,Il,0,0,0,41.99592400000,-87.79695300000,1.00000000000,range_interpolation
5/24/2016,6800 N. Minnetonka Ave.,Chicago,Il,2,6,2,42.00509200000,-87.76437400000,1.00000000000,rooftop
11/30/2016,6800 N. Wildwood Ave.,Chicago,Il,3,3,2,42.00493300000,-87.77792200000,1.00000000000,rooftop
4/27/2016,6800 S. St. Lawrence Ave.,Chicago,Il,1,1,1,41.77104800000,-87.61091300000,1.00000000000,rooftop
2/22/2016,6800 S. St. Lawrence Ave.*,Chicago,Il,1,6,1,41.77104800000,-87.61091300000,1.00000000000,rooftop
9/12/2016,6800 W. 63rd Pl.,Chicago,Il,1,1,1,41.77648200000,-87.79099600000,1.00000000000,range_interpolation
8/1/2018,6800 N. Olcott Ave.,Chicago,Il,1,1,1,42.00437700000,-87.81410800000,1.00000000000,rooftop
12/5/2017,6800 S. Laflin St.,Chicago,Il,1,1,1,41.77025600000,-87.66154100000,1.00000000000,range_interpolation
12/10/2018,6800 S Paulina St.,Chicago,Il,2,1,1,41.77022200000,-87.66674700000,1.00000000000,rooftop
8/20/2016,6800 N. Oleander Ave.,Chicago,Il,8,1,1,42.00432000000,-87.81548900000,1.00000000000,rooftop
7/18/2018,600 N. Milwaukee Ave.,Chicago,Il,1,1,1,41.89237900000,-87.64917700000,1.00000000000,range_interpolation
1/13/2019,6800 S. Tripp Ave.,Chicago,Il,2,2,1,41.76935100000,-87.72897200000,1.00000000000,rooftop
2/6/2019,6800 N Mendota Ave,Chicago,Il,3,2,6,42.00496500000,-87.78245000000,1.00000000000,range_interpolation
2/17/2019,6800 W Cortland St,Chicago,Il,4,3,2,41.91540200000,-87.70932200000,0.60000000000,street_center
7/1/2018,6800 S. Kildare Ave.,Chicago,Il,4,6,4,41.76933600000,-87.73019100000,1.00000000000,rooftop
2/21/2019,6800 W 64th St,Chicago,Il,3,8,2,41.77555500000,-87.79095900000,1.00000000000,range_interpolation
8/8/2018,6800 N. Loron Ave.,Chicago,Il,3,3,2,42.00461600000,-87.77280200000,1.00000000000,range_interpolation
3/10/2019,6800 N Ionia Ave,Chicago,Il,1,1,1,42.00416100000,-87.76821900000,1.00000000000,rooftop
5/29/2018,6800 N. Northwest Hwy.,Chicago,Il,1,1,1,42.00439000000,-87.81929500000,1.00000000000,rooftop
10/31/2018,6800 N Wildwood Ave,Chicago,Il,4,6,4,42.00493300000,-87.77792200000,1.00000000000,rooftop
8/27/2017,6900 N. Bell Ave.,Chicago,Il,1,1,1,42.00648400000,-87.68593300000,1.00000000000,range_interpolation
5/31/2018,6900 W. Summerdale Ave.,Chicago,Il,4,9,3,41.97816100000,-87.79986000000,1.00000000000,rooftop
2/5/2019,6900 N California Ave,Chicago,Il,8,7,6,42.00678200000,-87.70016800000,1.00000000000,rooftop
8/12/2016,6900 N. Osceola Ave.,Chicago,Il,2,3,2,42.00626700000,-87.81270000000,1.00000000000,rooftop
11/16/2018,6900 N. Osceola Ave.,Chicago,Il,8,5,2,42.00626700000,-87.81270000000,1.00000000000,rooftop
6/9/2017,6900 N. Ashland Blvd.,Chicago,Il,1,1,1,42.00676700000,-87.66999000000,0.60000000000,range_interpolation
3/5/2017,6900 N. Chicora Ave.,Chicago,Il,4,3,3,42.00581900000,-87.76608800000,1.00000000000,range_interpolation
1/14/2019,6900 W 65th St,Chicago,Il,2,1,1,41.77393100000,-87.79581600000,1.00000000000,range_interpolation
6/22/2018,6900 N. Tonty Ave.,Chicago,Il,5,5,4,42.00662900000,-87.77700100000,1.00000000000,rooftop
1/1/2019,6900 W. Armitage Ave.,Chicago,Il,1,1,1,41.91655000000,-87.79762800000,0.90000000000,rooftop
3/21/2019,6900 N Mcalpin Ave,Chicago,Il,3,8,1,42.00741400000,-87.78467900000,1.00000000000,range_interpolation
1/6/2019,6900 W Shakespeare Ave.,Chicago,Il,2,4,1,41.92047900000,-87.69861600000,0.60000000000,street_center
11/3/2018,6900 W. Summerdale Ave.,Chicago,Il,8,8,2,41.97816100000,-87.79986000000,1.00000000000,rooftop
2/7/2019,6900 W Talcott Ave,Chicago,Il,2,4,1,41.98266300000,-87.80028800000,1.00000000000,range_interpolation
11/17/2018,6900 N Wayne Ave.,Chicago,Il,1,1,1,42.00697300000,-87.66520400000,1.00000000000,rooftop
9/14/2017,6900 W. Grand Ave.,Chicago,Il,1,1,1,41.92389200000,-87.79796000000,0.90000000000,rooftop
3/6/2019,6900 N Mendota Ave,Chicago,Il,2,2,1,42.00680200000,-87.77954400000,1.00000000000,rooftop
12/6/2018,6900 N Ottawa Ave,Chicago,Il,5,4,1,42.00612200000,-87.81762300000,1.00000000000,range_interpolation
4/7/2017,6900 S. Wolcott Ave.,Chicago,Il,1,1,1,41.76825400000,-87.67151200000,1.00000000000,rooftop
8/12/2018,6900 N. Olcott Ave.,Chicago,Il,4,9,3,42.00623000000,-87.81408500000,1.00000000000,rooftop
4/20/2016,6900 S. Claremont Ave.,Chicago,Il,1,1,1,41.76819900000,-87.68202600000,1.00000000000,range_interpolation
2/24/2016,6900 S. Claremont Ave.*,Chicago,Il,2,1,1,41.76819900000,-87.68202600000,1.00000000000,range_interpolation
3/4/2019,6900 W Berwyn Ave,Chicago,Il,2,12,1,41.97738500000,-87.79988000000,1.00000000000,rooftop
2/21/2019,6900 S. Artesian Ave.,Chicago,Il,5,8,2,41.76815900000,-87.68472600000,1.00000000000,rooftop
2/25/2019,6900 S Stewart Ave,Chicago,Il,3,8,3,41.76884600000,-87.63476100000,1.00000000000,range_interpolation
7/17/2018,6900 N. Chicora Ave.,Chicago,Il,3,9,8,42.00581900000,-87.76608800000,1.00000000000,range_interpolation
1/21/2019,6900 N Ottawa Ave,Chicago,Il,2,2,1,42.00612200000,-87.81762300000,1.00000000000,range_interpolation
3/11/2019,6900 S Kedvale Ave,Chicago,Il,1,4,1,41.76752700000,-87.72715600000,1.00000000000,rooftop
11/10/2018,6900 W. 64th Pl.,Chicago,Il,3,2,2,41.77502200000,-87.79358600000,1.00000000000,rooftop
11/3/2018,6900 W. Farragut Ave.,Chicago,Il,1,1,1,41.97661400000,-87.79989300000,1.00000000000,rooftop
11/25/2018,6900 W. 63 Pl.,Chicago,Il,2,5,1,41.77688300000,-87.79365600000,1.00000000000,rooftop
2/9/2016,6900 S. Crandon Ave.*,Chicago,Il,3,1,1,41.76962900000,-87.57032400000,1.00000000000,rooftop
,6900 S. Crandon Ave.,Chicago,Il,0,0,0,41.76962900000,-87.57032400000,1.00000000000,rooftop
3/14/2019,6900 S Karlov Ave,Chicago,Il,2,6,2,41.76755500000,-87.72524700000,1.00000000000,rooftop
2/11/2019,6900 W Foster Ave,Chicago,Il,3,3,2,41.97581400000,-87.79989400000,1.00000000000,rooftop
10/22/2016,6900 W. Wolfram St.,Chicago,Il,6,20,3,41.93159700000,-87.79917100000,1.00000000000,range_interpolation
,6900 W. Wolfram St.,Chicago,Il,0,0,0,41.93159700000,-87.79917100000,1.00000000000,range_interpolation
10/22/2016,6900 W. Wolfram St.,Chicago,Il,6,20,3,41.93159700000,-87.79917100000,1.00000000000,range_interpolation
,6900 W. Wolfram St.,Chicago,Il,0,0,0,41.93159700000,-87.79917100000,1.00000000000,range_interpolation
2/10/2019,6900 W Summerdale Ave,Chicago,Il,3,7,1,41.97816100000,-87.79986000000,1.00000000000,rooftop
6/7/2016,6900 S. Honore St.,Chicago,Il,4,9,4,41.76833400000,-87.66998500000,1.00000000000,range_interpolation
7/15/2016,6900 S. Prairie Ave.,Chicago,Il,2,3,5,41.76912900000,-87.61857200000,1.00000000000,range_interpolation
7/16/2017,6900 S. Constance Ave.,Chicago,Il,2,1,1,41.76958800000,-87.58044600000,1.00000000000,rooftop
1/27/2017,6900 N. Olcott Ave.,Chicago,Il,2,5,1,42.00623000000,-87.81408500000,1.00000000000,rooftop
7/27/2016,6900 N. Central Ave.,Chicago,Il,51,51,9,42.00655100000,-87.76214000000,1.00000000000,rooftop
10/29/2016,6900 N. Central Ave.,Chicago,Il,0,0,0,42.00655100000,-87.76214000000,1.00000000000,rooftop
3/13/2019,6900 N Odell Ave,Chicago,Il,2,4,1,42.00632200000,-87.81135400000,1.00000000000,rooftop
6/24/2018,6900 N Wolcott Ave,Chicago,Il,1,1,1,42.00668200000,-87.67814900000,1.00000000000,rooftop
2/11/2019,6900 N. Monon Ave.,Chicago,Il,6,4,1,42.00701100000,-87.78275800000,1.00000000000,range_interpolation
6/7/2017,6900 S. Cregier Ave.,Chicago,Il,1,5,5,41.76959100000,-87.58175500000,1.00000000000,rooftop
2/18/2019,6900 N Osceola Ave,Chicago,Il,4,7,2,42.00626700000,-87.81270000000,1.00000000000,rooftop
11/19/2018,6900 N Oleander Ave.,Chicago,Il,2,8,2,42.00618000000,-87.81546700000,1.00000000000,rooftop
4/29/2016,6900 N. Ozark Ave.,Chicago,Il,3,2,3,42.00674700000,-87.82012700000,1.00000000000,range_interpolation
4/18/2018,6900 N. Oakley Ave.,Chicago,Il,1,1,1,42.00644200000,-87.68801400000,1.00000000000,range_interpolation
7/31/2018,6900 N. Oakley Ave.,Chicago,Il,2,3,2,42.00644200000,-87.68801400000,1.00000000000,range_interpolation
6/5/2016,6900 W. Schubert Ave.,Chicago,Il,2,4,1,41.93005800000,-87.72019600000,0.60000000000,street_center
1/21/2019,6900 N. Hamilton Ave.,Chicago,Il,2,2,2,42.00652400000,-87.68385400000,1.00000000000,range_interpolation
2/11/2019,6900 W Berwyn Ave,Chicago,Il,3,11,1,41.97738500000,-87.79988000000,1.00000000000,rooftop
6/6/2016,6900 N. Hamilton Ave.,Chicago,Il,1,2,1,42.00652400000,-87.68385400000,1.00000000000,range_interpolation
7/16/2018,6900 N. Hamilton Ave.,Chicago,Il,2,2,2,42.00652400000,-87.68385400000,1.00000000000,range_interpolation
2/24/2017,6900 N Ionia Ave,Chicago,Il,4,8,3,42.00691300000,-87.77315600000,1.00000000000,range_interpolation
11/26/2018,6900 N. Ionia Ave.,Chicago,Il,3,3,2,42.00691300000,-87.77315600000,1.00000000000,range_interpolation
11/7/2018,X W. Aberdeen St.,Chicago,Il,1,1,1,41.88531000000,-87.62213000000,1.00000000000,place
2/11/2016,00 W. 15th St.*,Chicago,Il,1,1,1,41.86103600000,-87.70848000000,0.60000000000,street_center
4/6/2016,00 W. 15th St.,Chicago,Il,1,1,1,41.86103600000,-87.70848000000,0.60000000000,street_center
1/10/2018,00 W. Burton Pl.,Chicago,Il,1,1,1,41.90943300000,-87.63160400000,0.60000000000,street_center
7/9/2018,700 N. Larrabee St.,Chicago,Il,1,1,1,41.89477100000,-87.64339500000,1.00000000000,rooftop
9/30/2018,700 W Bittersweet Pl.,Chicago,Il,1,1,1,41.95591800000,-87.64741700000,1.00000000000,rooftop
9/24/2018,7000 N. Osceola Ave.,Chicago,Il,4,4,2,42.00807100000,-87.81267700000,1.00000000000,rooftop
6/17/2016,7000 S. South Shore Dr.,Chicago,Il,1,1,1,41.76779400000,-87.56699400000,1.00000000000,rooftop
12/4/2018,7000 N Tonty Ave,Chicago,Il,2,6,1,42.00867000000,-87.77256600000,1.00000000000,rooftop
1/1/2019,7000 S. Calumet Ave.,Chicago,Il,3,6,2,41.76736500000,-87.61734000000,1.00000000000,rooftop
2/25/2019,7000 N. Rockwell St.,Chicago,Il,1,1,1,42.00869400000,-87.69530800000,1.00000000000,rooftop
9/14/2016,700 S. Ada St.,Chicago,Il,1,2,2,41.87303100000,-87.66022700000,1.00000000000,range_interpolation
3/3/2016,7000 N. Greenview Ave.,Chicago,Il,1,1,1,42.00923700000,-87.66790300000,1.00000000000,range_interpolation
2/20/2016,7000 W. Irving Park Rd.,Chicago,Il,1,1,1,41.95289800000,-87.80172700000,1.00000000000,range_interpolation
7/3/2018,7000 N. Hiawatha Ave.,Chicago,Il,2,13,2,42.00791000000,-87.77890500000,1.00000000000,rooftop
10/19/2016,7000 N. Washtenaw Ave.,Chicago,Il,2,1,1,42.00866000000,-87.69737000000,1.00000000000,range_interpolation
2/18/2019,7000 W School St,Chicago,Il,3,10,1,41.94016400000,-87.80148800000,1.00000000000,rooftop
12/5/2018,700 W. Schubert Ave.,Chicago,Il,1,1,1,41.93189500000,-87.64670900000,1.00000000000,rooftop
8/5/2018,700 W. Wrightwood Ave.,Chicago,Il,8,28,52,41.92925700000,-87.64670300000,1.00000000000,rooftop
12/10/2018,700 W. Wrightwood Ave.,Chicago,Il,0,0,0,41.92925700000,-87.64670300000,1.00000000000,rooftop
8/12/2018,7000 N. Osceola Ave.,Chicago,Il,8,1,1,42.00807100000,-87.81267700000,1.00000000000,rooftop
4/9/2017,7000 N. Ridge Blvd.,Chicago,Il,5,1,1,42.00911000000,-87.68189000000,1.00000000000,range_interpolation
2/13/2017,7000 N. Ridge Blvd.,Chicago,Il,1,1,1,42.00911000000,-87.68189000000,1.00000000000,range_interpolation
8/21/2018,700 S Campbell Ave.,Chicago,Il,4,2,2,41.87284400000,-87.68895100000,1.00000000000,rooftop
7/29/2018,7000 N. Ozark Ave.,Chicago,Il,2,3,2,42.00795000000,-87.82040800000,1.00000000000,rooftop
12/18/2017,7000 W. Armitage Ave.,Chicago,Il,6,5,2,41.91598400000,-87.80154500000,0.70000000000,nearest_rooftop_match
3/10/2019,7000 S Bennett Ave,Chicago,Il,1,1,1,41.76779700000,-87.57917300000,1.00000000000,rooftop
11/18/2016,7000 N. Sheridan Rd.,Chicago,Il,2,1,1,42.00947100000,-87.66270200000,1.00000000000,rooftop
1/19/2017,7000 S. Parnell Ave.,Chicago,Il,3,1,1,41.76683900000,-87.63876500000,1.00000000000,rooftop
1/24/2019,7000 S California Ave,Chicago,Il,4,8,1,41.76620600000,-87.69307200000,1.00000000000,range_interpolation
1/25/2019,7000 N Mason Ave,Chicago,Il,3,4,6,42.00891300000,-87.77421000000,1.00000000000,range_interpolation
11/29/2016,7000 N. Odell Ave.,Chicago,Il,1,1,1,42.00812000000,-87.81133100000,1.00000000000,rooftop
5/22/2018,7000 S. Kimbark Ave.,Chicago,Il,7,10,2,41.76766200000,-87.59402300000,1.00000000000,range_interpolation
5/10/2018,7000 N. Mcalpin Ave.,Chicago,Il,4,11,12,42.00908700000,-87.78064500000,1.00000000000,rooftop
1/25/2018,7000 N. Paulina St.,Chicago,Il,1,1,1,42.00916200000,-87.67224100000,1.00000000000,range_interpolation
2/11/2019,7000 N Ozark Ave,Chicago,Il,1,4,1,42.00795000000,-87.82040800000,1.00000000000,rooftop
3/5/2019,7000 N Moselle Ave,Chicago,Il,3,7,1,42.00840100000,-87.77776000000,1.00000000000,rooftop
2/15/2019,7000 N Greenview Ave,Chicago,Il,1,1,1,42.00923700000,-87.66790300000,1.00000000000,range_interpolation
6/15/2018,7000 N Ridge Blvd,Chicago,Il,1,2,1,42.00911000000,-87.68189000000,1.00000000000,range_interpolation
8/2/2016,7000 N. Greenview Ave.,Chicago,Il,4,3,2,42.00923700000,-87.66790300000,1.00000000000,range_interpolation
9/25/2018,700 N. Wellington Ave.,Chicago,Il,1,1,1,42.02201500000,-88.27435100000,0.90000000000,rooftop
11/5/2018,700 W. Montrose Ave.,Chicago,Il,1,1,1,41.96202100000,-87.64829200000,1.00000000000,range_interpolation
8/6/2018,7000 N Moselle Ave.,Chicago,Il,3,2,2,42.00840100000,-87.77776000000,1.00000000000,rooftop
2/20/2019,700 S May St,Chicago,Il,1,1,1,41.87294900000,-87.65578300000,1.00000000000,rooftop
3/5/2019,700 S May St,Chicago,Il,3,1,1,41.87294900000,-87.65578300000,1.00000000000,rooftop
11/22/2018,700 W. Schubert Ave.,Chicago,Il,1,1,1,41.93189500000,-87.64670900000,1.00000000000,rooftop
8/13/2018,7100 N. Greenview Ave.,Chicago,Il,1,2,1,42.01187800000,-87.66824200000,1.00000000000,rooftop
9/11/2016,7100 W. Barry Ave,Chicago,Il,1,1,1,41.93660400000,-87.80433100000,1.00000000000,rooftop
11/15/2016,7100 W. Berwyn Ave.,Chicago,Il,3,11,3,41.97734300000,-87.80487400000,1.00000000000,rooftop
2/27/2019,7100 N Mcalpin Ave,Chicago,Il,2,6,1,42.01001700000,-87.77875100000,1.00000000000,range_interpolation
12/18/2018,7100 W. 51st Pl.,Chicago,Il,8,15,2,41.79869100000,-87.79895600000,1.00000000000,rooftop
6/12/2018,700 S. Dearborn St.,Chicago,Il,1,1,1,41.87332900000,-87.62943000000,1.00000000000,rooftop
1/26/2019,700 W. Gordon Ter.,Chicago,Il,1,1,1,41.95826100000,-87.64762200000,1.00000000000,rooftop
8/22/2018,7100 N. Melvina Ave.,Chicago,Il,5,3,2,42.01030100000,-87.78227900000,1.00000000000,rooftop
1/15/2019,7100 N. Ottawa Ave.,Chicago,Il,5,6,2,42.00958800000,-87.81791700000,1.00000000000,rooftop
10/24/2016,7100 W. Talcott Ave.,Chicago,Il,6,11,11,41.98484100000,-87.80413300000,1.00000000000,rooftop
12/15/2016,7100 W. Talcott Ave.,Chicago,Il,0,0,0,41.98484100000,-87.80413300000,1.00000000000,rooftop
9/19/2016,7100 N. Melvina Ave.,Chicago,Il,3,7,2,42.01030100000,-87.78227900000,1.00000000000,rooftop
12/13/2018,7100 N. Melvina Ave.,Chicago,Il,9,9,7,42.01030100000,-87.78227900000,1.00000000000,rooftop
2/7/2019,7100 N Oriole Ave,Chicago,Il,2,8,2,42.00975900000,-87.81676600000,1.00000000000,rooftop
2/7/2019,7100 W 64th St,Chicago,Il,4,2,2,41.77585100000,-87.79854900000,1.00000000000,rooftop
7/2/2018,700 S. Western Ave.,Chicago,Il,1,1,1,41.87284900000,-87.68621400000,1.00000000000,range_interpolation
2/3/2019,7100 W Devon Ave,Chicago,Il,9,1,1,41.99806300000,-87.80514100000,1.00000000000,rooftop
4/17/2018,7100 W. 64th Pl.,Chicago,Il,90,16,11,41.77494500000,-87.79851100000,1.00000000000,rooftop
5/22/2018,7100 W. 64th Pl.,Chicago,Il,0,0,0,41.77494500000,-87.79851100000,1.00000000000,rooftop
2/18/2016,7100 S. Woodlawn Ave.*,Chicago,Il,1,1,1,41.76584900000,-87.59621800000,1.00000000000,rooftop
,7100 S. Woodlawn Ave.,Chicago,Il,0,0,0,41.76584900000,-87.59621800000,1.00000000000,rooftop
9/25/2016,7100 N. Oleander Ave.,Chicago,Il,3,6,6,42.00982200000,-87.81537700000,1.00000000000,rooftop
